word,positive,negative,anger,anticipation,disgust,fear,joy,sadness,surprise,trust
bell ringer,0,0,0,0,0,0,0,0,0,0
home run,0,0,0,0,0,0,0,0,0,0
pock,0,0,0,0,0,0,0,0,0,0
nock,0,0,0,0,0,0,0,0,0,0
cross off,0,0,0,0,0,0,0,0,0,0
cross out,0,0,0,0,0,0,0,0,0,0
strike out,0,0,0,0,0,0,0,0,0,0
strike off,0,0,0,0,0,0,0,0,0,0
market place,0,0,0,0,0,0,0,0,0,0
securities industry,0,0,0,0,0,0,0,0,0,0
commercialize,0,0,0,0,0,0,0,0,0,0
commercialise,0,0,0,0,0,0,0,0,0,0
merchantable,1,0,0,0,0,0,0,0,0,0
sellable,1,0,0,0,0,0,0,0,0,0
vendable,1,0,0,0,0,0,0,0,0,0
vendible,1,0,0,0,0,0,0,0,0,0
Simon Marks,0,0,0,0,0,0,0,0,0,0
First Baron Marks of Broughton,0,0,0,0,0,0,0,0,0,0
brownish-red,0,1,0,0,0,0,0,0,0,0
marquise,0,0,0,0,0,0,0,0,0,0
Don Marquis,1,0,0,0,0,0,0,0,0,0
Donald Robert Perry Marquis,1,0,0,0,0,0,0,0,0,0
marquess,1,0,0,0,0,0,0,0,0,0
spousal relationship,1,0,0,1,0,0,1,0,0,1
wedlock,1,0,0,1,0,0,1,0,0,1
married couple,1,0,0,1,0,0,1,0,0,1
man and wife,1,0,0,1,0,0,1,0,0,1
wedding,1,0,0,1,0,0,1,0,0,1
marriage ceremony,1,0,0,1,0,0,1,0,0,1
marital,0,0,0,0,0,0,0,0,0,0
matrimonial,0,0,0,0,0,0,0,0,0,0
bone marrow,1,0,0,0,0,0,1,0,0,1
marrow squash,1,0,0,0,0,0,1,0,0,1
vegetable marrow,1,0,0,0,0,0,1,0,0,1
Reginald Marsh,0,0,0,0,0,0,0,0,0,0
Ngaio Marsh,0,0,0,0,0,0,0,0,0,0
marshall,1,0,0,0,0,0,0,0,0,1
soldierly,0,0,1,0,0,0,0,0,0,0
soldierlike,0,0,1,0,0,0,0,0,0,0
warriorlike,0,0,1,0,0,0,0,0,0,0
dolphin striker,0,1,0,0,0,0,0,0,0,0
martyrize,0,1,0,0,0,1,0,1,0,0
martyrise,0,1,0,0,0,1,0,1,0,0
calvary,0,1,0,0,0,1,0,1,0,0
wondrously,1,0,0,0,0,0,1,0,0,0
superbly,1,0,0,0,0,0,1,0,0,0
toppingly,1,0,0,0,0,0,1,0,0,0
marvellously,1,0,0,0,0,0,1,0,0,0
terrifically,1,0,0,0,0,0,1,0,0,0
maleness,0,0,0,0,0,0,0,0,0,0
masquerade party,0,0,0,0,0,0,0,0,0,0
masque,0,0,0,0,0,0,0,0,0,0
block out,0,0,0,0,0,0,0,0,0,0
George Mason,0,0,0,0,0,0,0,0,0,0
James Mason,0,0,0,0,0,0,0,0,0,0
James Neville Mason,0,0,0,0,0,0,0,0,0,0
A. E. W. Mason,0,0,0,0,0,0,0,0,0,0
Alfred Edward Woodley Mason,0,0,0,0,0,0,0,0,0,0
stonemason,0,0,0,0,0,0,0,0,0,0
Freemason,0,0,0,0,0,0,0,0,0,0
fancy dress,0,0,0,0,0,0,0,0,0,0
masquerade costume,0,0,0,0,0,0,0,0,0,0
masses,0,0,0,0,0,0,0,0,0,0
hoi polloi,0,0,0,0,0,0,0,0,0,0
the great unwashed,0,0,0,0,0,0,0,0,0,0
mow down,0,1,1,0,1,1,0,1,0,0
monolithic,0,0,0,0,0,0,0,0,0,0
maestro,1,0,0,0,0,0,0,0,0,0
headmaster,1,0,0,0,0,0,0,0,0,0
master copy,1,0,0,0,0,0,0,0,0,0
passkey,1,0,0,0,0,0,0,0,0,0
passe-partout,1,0,0,0,0,0,0,0,0,0
master key,1,0,0,0,0,0,0,0,0,0
get the hang,1,0,0,0,0,0,0,0,0,0
conceiver,0,0,0,0,0,0,0,0,0,0
chef-d'oeuvre,1,0,0,0,0,0,1,0,0,0
wank,0,0,0,0,0,0,0,0,0,0
she-bop,0,0,0,0,0,0,0,0,0,0
jack off,0,0,0,0,0,0,0,0,0,0
jerk off,0,0,0,0,0,0,0,0,0,0
onanism,0,0,0,0,0,0,0,0,0,0
gym mat,0,0,0,0,0,0,0,0,0,0
Master of Arts in Teaching,0,0,0,0,0,0,0,0,0,0
lucifer,0,0,0,0,0,0,0,0,0,0
friction match,0,0,0,0,0,0,0,0,0,0
cope with,0,0,0,0,0,0,0,0,0,0
play off,0,0,0,0,0,0,0,0,0,0
coordinated,0,0,0,0,0,0,0,0,0,0
co-ordinated,0,0,0,0,0,0,0,0,0,0
matcher,0,0,0,1,0,0,0,0,0,0
marriage broker,0,0,0,1,0,0,0,0,0,0
first mate,1,0,0,0,0,0,0,0,0,1
teammate,1,0,0,0,0,0,0,0,0,1
married person,1,0,0,0,0,0,0,0,0,1
better half,1,0,0,0,0,0,0,0,0,1
Paraguay tea,1,0,0,0,0,0,0,0,0,1
Ilex paraguariensis,1,0,0,0,0,0,0,0,0,1
checkmate,1,0,0,0,0,0,0,0,0,1
substantial,0,0,0,0,0,0,0,0,0,0
philistinism,0,1,0,0,0,0,0,0,0,0
physicalism,0,1,0,0,0,0,0,0,0,0
worldly-minded,0,0,0,0,0,0,0,0,0,0
physicalness,0,0,0,0,0,0,0,0,0,0
corporeality,0,0,0,0,0,0,0,0,0,0
corporality,0,0,0,0,0,0,0,0,0,0
enate,1,1,0,1,0,0,0,0,0,0
enatic,1,1,0,1,0,0,0,0,0,0
motherliness,0,0,0,0,0,0,0,0,0,0
maternalism,0,0,0,0,0,0,0,0,0,0
maternal quality,0,0,0,0,0,0,0,0,0,0
math,0,0,0,0,0,0,0,0,0,0
maths,0,0,0,0,0,0,0,0,0,0
matric,0,0,0,0,0,0,0,0,0,0
intercellular substance,0,0,0,0,0,0,0,0,0,0
ground substance,0,0,0,0,0,0,0,0,0,0
maturement,0,0,0,0,0,0,0,0,0,0
festering,0,0,0,0,0,0,0,0,0,0
suppuration,0,0,0,0,0,0,0,0,0,0
adulthood,0,0,0,0,0,0,0,0,0,0
matureness,0,0,0,0,0,0,0,0,0,0
maturity date,0,0,0,0,0,0,0,0,0,0
due date,0,0,0,0,0,0,0,0,0,0
Sir Hiram Stevens Maxim,0,0,0,0,0,0,0,0,0,1
upper limit,1,0,0,0,0,0,0,0,0,0
level best,1,0,0,0,0,0,0,0,0,0
maximal,1,0,0,0,0,0,0,0,0,0
city manager,1,0,0,0,0,0,0,0,0,0
Margaret Mead,0,0,0,0,0,0,0,0,0,0
George Herbert Mead,0,0,0,0,0,0,0,0,0,0
hayfield,1,0,0,0,0,0,0,0,0,0
repast,0,0,0,0,0,0,0,0,0,0
have in mind,0,0,0,0,0,0,0,0,0,0
nonmeaningful,0,1,0,0,0,0,0,1,0,0
mean value,0,0,0,0,0,0,0,0,0,0
in the meantime,0,0,0,0,0,0,0,0,0,0
rubeola,0,1,0,0,1,1,0,1,0,0
morbilli,0,1,0,0,1,1,0,1,0,0
mensurable,0,0,0,0,0,0,0,0,0,0
mensuration,0,0,0,0,0,0,0,0,0,1
measuring stick,0,0,0,0,0,0,0,0,0,1
measuring rod,0,0,0,0,0,0,0,0,0,1
mensurate,0,0,0,0,0,0,0,0,0,1
measure out,0,0,0,0,0,0,0,0,0,1
mensural,1,0,0,0,0,0,0,0,0,1
automobile mechanic,0,0,0,0,0,0,0,0,0,0
auto-mechanic,0,0,0,0,0,0,0,0,0,0
car-mechanic,0,0,0,0,0,0,0,0,0,0
grease monkey,0,0,0,0,0,0,0,0,0,0
mechanically skillful,0,0,0,0,0,0,0,0,0,0
chemical mechanism,0,0,0,0,0,0,0,0,0,0
mechanics,0,0,0,0,0,0,0,0,0,0
medalist,0,0,0,0,0,0,0,0,0,0
medal winner,0,0,0,0,0,0,0,0,0,0
tampering,0,0,0,0,0,0,0,0,0,0
culture medium,0,0,0,0,0,0,0,0,0,0
spiritualist,0,0,0,0,0,0,0,0,0,0
mass medium,0,0,0,0,0,0,0,0,0,0
median value,0,0,0,0,0,0,0,0,0,0
in-between,1,0,0,1,0,0,0,0,0,1
intermediation,1,0,0,0,0,0,0,0,0,0
checkup,1,0,0,1,0,1,0,0,0,1
medical checkup,1,0,0,1,0,1,0,0,0,1
medical examination,1,0,0,1,0,1,0,0,0,1
medical exam,1,0,0,1,0,1,0,0,0,1
health check,1,0,0,1,0,1,0,0,0,1
aesculapian,1,0,0,1,0,1,0,0,0,1
medicative,0,0,0,0,0,0,0,0,0,0
medical specialty,0,0,0,0,0,0,0,0,0,0
medication,0,0,0,0,0,0,0,0,0,0
medicament,0,0,0,0,0,0,0,0,0,0
medicinal drug,0,0,0,0,0,0,0,0,0,0
practice of medicine,0,0,0,0,0,0,0,0,0,0
medicate,0,0,0,0,0,0,0,0,0,0
mediaeval,0,0,0,0,0,0,0,0,0,0
gothic,0,0,0,0,0,0,0,0,0,0
chivalric,0,0,0,0,0,0,0,0,0,0
second-rate,0,1,0,0,0,0,0,0,0,0
averageness,0,1,0,0,0,0,0,0,0,0
second-rater,0,1,0,0,0,0,0,0,0,0
Mediterranean Sea,1,0,0,0,0,0,0,0,0,0
pastiche,1,0,0,0,0,0,0,0,0,0
spiritless,0,0,0,0,0,0,0,1,0,0
sports meeting,0,0,0,0,0,0,0,0,0,0
group meeting,0,0,0,0,0,0,0,0,0,0
coming together,0,0,0,0,0,0,0,0,0,0
melancholiac,0,1,0,0,0,0,0,1,0,0
black bile,0,1,0,0,0,0,0,1,0,0
battle royal,0,1,0,0,0,1,0,0,0,0
tuneful,0,0,0,0,0,0,0,0,0,0
melodic,0,0,0,0,0,0,0,0,0,0
histrionic,0,0,0,0,0,0,0,0,0,0
tonal pattern,0,0,0,0,0,0,0,0,0,0
thawing,0,0,0,0,0,0,0,0,0,0
melt down,0,0,0,0,0,0,0,0,0,0
mellow out,0,0,0,0,0,0,0,0,0,0
nuclear meltdown,0,1,0,0,0,0,0,1,0,0
liquescent,0,0,0,0,0,0,0,0,0,0
fellow member,0,0,0,0,0,0,0,0,0,0
penis,0,0,0,0,0,0,0,0,0,0
phallus,0,0,0,0,0,0,0,0,0,0
tissue layer,0,0,0,0,0,0,0,0,0,0
memoranda,0,0,0,0,0,0,0,0,0,0
retentiveness,0,0,0,0,0,0,0,0,0,0
retentivity,0,0,0,0,0,0,0,0,0,0
computer memory,0,0,0,0,0,0,0,0,0,0
computer storage,0,0,0,0,0,0,0,0,0,0
memory board,0,0,0,0,0,0,0,0,0,0
zoological garden,0,0,0,0,0,0,0,0,0,0
semilunar cartilage,0,0,0,0,0,0,0,0,0,0
catamenial,0,0,0,0,0,0,0,0,0,0
honorable mention,0,0,0,0,0,0,0,0,0,0
wise man,1,0,0,0,0,0,0,0,0,1
computer menu,0,0,0,0,0,0,0,0,0,0
miaou,0,0,0,0,0,0,0,0,0,0
miaow,0,0,0,0,0,0,0,0,0,0
miaul,0,0,0,0,0,0,0,0,0,0
moneymaking,0,0,0,0,0,0,0,0,0,0
soldier of fortune,0,1,0,0,0,1,0,0,0,0
merchandiser,0,0,0,0,0,0,0,0,0,1
unmerciful,0,1,0,0,0,1,0,0,0,0
unify,1,0,0,1,0,0,0,0,0,0
line of longitude,0,0,0,0,0,0,0,0,0,0
deservingness,1,0,0,0,0,0,0,0,0,1
meritoriousness,1,0,0,0,0,0,0,0,0,1
meritable,1,0,0,0,0,0,1,0,0,1
gaiety,1,0,0,0,0,0,1,0,1,0
mesh topology,0,0,0,0,0,0,0,0,0,0
meshwork,0,0,0,0,0,0,0,0,0,0
enmesh,0,0,0,0,0,0,0,0,0,0
ensnarl,0,0,0,0,0,0,0,0,0,0
magnetize,0,0,0,0,0,0,0,0,0,0
magnetise,0,0,0,0,0,0,0,0,0,0
messiness,0,1,0,0,1,0,0,0,0,0
mussiness,0,1,0,0,1,0,0,0,0,0
mess hall,0,1,0,0,1,0,0,0,0,0
mussy,0,1,0,0,1,0,0,0,0,0
metabolic process,0,0,0,0,0,0,0,0,0,0
metallic element,0,0,0,0,0,0,0,0,0,0
metallic,0,0,0,0,0,0,0,0,0,0
transfiguration,0,0,0,0,0,0,0,0,0,0
metaphoric,0,0,0,0,0,0,0,0,0,0
meteoroid,0,0,0,0,0,0,0,0,0,0
shooting star,0,0,0,0,0,0,0,0,0,0
meteorologic,0,0,0,0,0,0,0,0,0,0
weather forecasting,0,0,0,0,0,0,0,0,0,0
m,0,0,0,0,0,0,0,0,0,0
methyl alcohol,0,1,0,0,0,0,0,0,0,0
wood alcohol,0,1,0,0,0,0,0,0,0,0
wood spirit,0,1,0,0,0,0,0,0,0,0
method acting,0,0,0,0,0,0,0,0,0,0
punctilious,0,0,0,0,0,0,0,0,0,0
metric function,0,0,0,0,0,0,0,0,0,0
metric unit,0,0,0,0,0,0,0,0,0,0
system of measurement,0,0,0,0,0,0,0,0,0,0
mew gull,0,0,0,0,0,0,0,0,0,0
sea mew,0,0,0,0,0,0,0,0,0,0
Larus canus,0,0,0,0,0,0,0,0,0,0
isinglass,0,0,0,0,0,0,0,0,0,0
Mickey,0,0,0,0,0,0,0,0,0,0
mcg,0,0,0,0,0,0,0,0,0,0
micrometer gauge,0,0,0,0,0,0,0,0,0,0
micrometer caliper,0,0,0,0,0,0,0,0,0,0
microscopical,0,0,0,0,0,0,0,0,0,0
twelve noon,0,0,0,0,0,0,0,0,0,0
high noon,0,0,0,0,0,0,0,0,0,0
noonday,0,0,0,0,0,0,0,0,0,0
noontide,0,0,0,0,0,0,0,0,0,0
midsection,0,0,0,0,0,0,0,0,0,0
jobber,0,0,0,0,0,0,0,0,0,0
wholesaler,0,0,0,0,0,0,0,0,0,0
interlocutor,0,0,0,0,0,0,0,0,0,0
summer solstice,0,0,0,0,0,0,0,0,0,0
June 21,0,0,0,0,0,0,0,0,0,0
Battle of Midway,0,0,0,0,0,0,0,0,0,0
accoucheuse,1,1,0,1,0,0,1,0,0,1
OB,1,0,0,0,0,0,0,0,0,0
tocology,1,0,0,0,0,0,0,0,0,0
mightily,1,0,1,0,0,1,1,0,0,1
transmigrate,0,0,0,0,0,0,0,0,0,0
migrant,0,0,0,0,0,0,0,0,0,0
statute mile,0,0,0,0,0,0,0,0,0,0
stat mi,0,0,0,0,0,0,0,0,0,0
land mile,0,0,0,0,0,0,0,0,0,0
international mile,0,0,0,0,0,0,0,0,0,0
sea mile,0,0,0,0,0,0,0,0,0,0
geographical mile,0,0,0,0,0,0,0,0,0,0
Admiralty mile,0,0,0,0,0,0,0,0,0,0
Roman mile,0,0,0,0,0,0,0,0,0,0
mil,0,0,0,0,0,0,0,0,0,0
Swedish mile,0,0,0,0,0,0,0,0,0,0
milage,0,0,0,0,0,0,0,0,0,0
fuel consumption rate,0,0,0,0,0,0,0,0,0,0
gasoline mileage,0,0,0,0,0,0,0,0,0,0
gas mileage,0,0,0,0,0,0,0,0,0,0
milepost,0,0,0,0,0,0,0,0,0,0
activist,0,0,0,0,0,0,0,0,0,0
hawkish,0,0,0,0,0,0,0,0,0,0
armed forces,0,0,0,0,0,1,0,0,0,0
armed services,0,0,0,0,0,1,0,0,0,0
military machine,0,0,0,0,0,1,0,0,0,0
war machine,0,0,0,0,0,1,0,0,0,0
Milk River,0,0,0,0,0,0,0,0,0,0
milklike,0,0,0,0,0,0,0,0,0,0
James Mill,0,0,0,1,0,0,0,0,0,0
John Mill,0,0,0,1,0,0,0,0,0,0
John Stuart Mill,0,0,0,1,0,0,0,0,0,0
millenary,0,0,0,0,0,0,0,0,0,0
mg,0,0,0,0,0,0,0,0,0,0
millimetre,0,0,0,0,0,0,0,0,0,0
mm,0,0,0,0,0,0,0,0,0,0
1000000,0,0,0,0,0,0,0,0,0,0
one thousand thousand,0,0,0,0,0,0,0,0,0,0
meg,0,0,0,0,0,0,0,0,0,0
mimer,1,0,0,0,0,0,0,0,0,0
mummer,1,0,0,0,0,0,0,0,0,0
pantomimer,1,0,0,0,0,0,0,0,0,0
pantomimist,1,0,0,0,0,0,0,0,0,0
dumb show,1,0,0,0,0,0,0,0,0,0
mimicker,0,0,0,0,0,0,0,0,0,0
apery,0,1,0,0,0,0,0,0,1,0
creative thinker,0,0,0,0,0,0,0,0,0,0
take care,0,0,0,0,0,0,0,0,0,0
bear in mind,0,0,0,0,0,0,0,0,0,0
aware,1,0,0,0,0,0,0,0,0,0
heedfulness,1,0,0,0,0,0,0,0,0,0
mineworker,0,0,0,0,0,0,0,0,0,0
commix,0,0,0,0,0,0,0,0,0,0
amalgamate,0,0,0,0,0,0,0,0,0,0
half note,0,0,0,0,0,0,0,0,0,0
minimise,0,1,0,0,0,0,0,0,0,0
understate,0,1,0,0,0,0,0,0,0,0
lower limit,0,1,0,0,0,0,0,0,0,0
minimal,0,1,0,0,0,0,0,0,0,0
government minister,0,0,0,0,0,0,0,0,0,0
diplomatic minister,0,0,0,0,0,0,0,0,0,0
Phoxinus phoxinus,0,0,0,0,0,0,0,0,0,0
nonaged,0,0,0,0,0,0,0,0,0,0
underage,0,0,0,0,0,0,0,0,0,0
venial,0,0,0,0,0,0,0,0,0,0
small-scale,0,0,0,0,0,0,0,0,0,0
pocket-size,0,0,0,0,0,0,0,0,0,0
pocket-sized,0,0,0,0,0,0,0,0,0,0
nonage,0,1,0,0,0,0,0,0,0,0
folk singer,0,0,0,0,0,0,0,0,0,0
jongleur,0,0,0,0,0,0,0,0,0,0
poet-singer,0,0,0,0,0,0,0,0,0,0
troubadour,0,0,0,0,0,0,0,0,0,0
mint candy,0,0,0,0,0,0,0,0,0,0
small letter,0,0,0,0,0,0,0,0,0,0
lowercase,0,0,0,0,0,0,0,0,0,0
lower-case letter,0,0,0,0,0,0,0,0,0,0
minuscular,0,0,0,0,0,0,0,0,0,0
little,0,0,0,0,0,0,0,0,0,0
miniscule,0,0,0,0,0,0,0,0,0,0
min,0,0,0,0,0,0,0,0,0,0
arcminute,0,0,0,0,0,0,0,0,0,0
minute of arc,0,0,0,0,0,0,0,0,0,0
minutia,0,0,0,0,0,0,0,0,0,0
heaven-sent,1,0,0,0,0,0,1,0,1,0
quag,0,1,0,0,1,0,0,0,0,0
grind to a halt,0,1,0,0,1,0,0,0,0,0
get stuck,0,1,0,0,1,0,0,0,0,0
misbehaviour,0,1,1,0,1,0,0,0,1,0
misdeed,0,1,1,0,1,0,0,0,1,0
spontaneous abortion,0,1,0,0,0,1,0,1,0,0
stillbirth,0,1,0,0,0,1,0,1,0,0
many-sided,0,0,0,0,0,0,0,0,0,0
multifaceted,0,0,0,0,0,0,0,0,0,0
multifarious,0,0,0,0,0,0,0,0,0,0
florilegium,0,0,0,0,0,0,0,0,0,0
garland,0,0,0,0,0,0,0,0,0,0
mischief-making,0,1,0,0,0,0,0,0,0,0
deviltry,0,1,0,0,0,0,0,0,0,0
devilry,0,1,0,0,0,0,0,0,0,0
devilment,0,1,0,0,0,0,0,0,0,0
rascality,0,1,0,0,0,0,0,0,0,0
roguery,0,1,0,0,0,0,0,0,0,0
roguishness,0,1,0,0,0,0,0,0,0,0
maleficence,0,1,0,0,0,0,0,0,0,0
balefulness,0,1,0,0,0,0,0,0,0,0
wrongful conduct,0,1,0,0,1,0,0,0,0,0
actus reus,0,1,0,0,1,0,0,0,0,0
misbehave,0,1,0,0,1,0,0,0,0,0
misdemean,0,1,0,0,1,0,0,0,0,0
mismanage,0,1,0,0,1,0,0,0,0,0
hapless,0,1,1,0,1,0,0,1,0,0
misfortunate,0,1,1,0,1,0,0,1,0,0
piteous,0,1,1,0,1,0,0,1,0,0
pitiable,0,1,1,0,1,0,0,1,0,0
measly,0,1,1,0,1,0,0,1,0,0
wretchedness,0,1,1,0,1,1,0,1,0,0
miserableness,0,1,1,0,1,1,0,1,0,0
bad luck,0,1,0,0,0,1,0,1,0,0
tough luck,0,1,0,0,0,1,0,1,0,0
ill luck,0,1,0,0,0,1,0,1,0,0
misguide,0,1,0,0,1,0,0,0,0,0
misadvise,0,1,0,0,1,0,0,0,0,0
ill-conceived,0,1,0,0,1,0,0,0,0,0
mischance,0,1,0,0,1,1,0,1,1,0
misadventure,0,1,0,0,1,1,0,1,1,0
misinform,0,0,0,0,0,0,0,0,0,0
mistaking,0,1,0,0,0,0,0,0,0,0
mislaid,0,1,0,0,0,0,0,0,0,0
missionary post,0,0,0,0,0,0,0,0,0,0
missionary station,0,0,0,0,0,0,0,0,0,0
foreign mission,0,0,0,0,0,0,0,0,0,0
military mission,0,0,0,0,0,0,0,0,0,0
missionary work,0,0,0,0,0,0,0,0,0,0
missioner,1,0,0,0,0,0,0,0,0,0
missional,1,0,0,0,0,0,0,0,0,0
mist over,0,0,0,0,0,0,0,0,0,0
misapprehension,0,1,0,0,0,0,0,1,0,0
misidentify,0,1,0,0,0,0,0,1,0,0
Mr,0,0,0,0,0,0,0,0,0,0
Mr.,0,0,0,0,0,0,0,0,0,0
kept woman,0,1,1,0,1,0,0,0,0,0
schoolmarm,0,1,1,0,1,0,0,0,0,0
schoolma'am,0,1,1,0,1,0,0,0,0,0
schoolmistress,0,1,1,0,1,0,0,0,0,0
misconstrue,0,1,0,0,0,0,0,0,0,0
misinterpret,0,1,0,0,0,0,0,0,0,0
misconceive,0,1,0,0,0,0,0,0,0,0
misapprehend,0,1,0,0,0,0,0,0,0,0
be amiss,0,1,0,0,0,0,0,0,0,0
misapply,0,1,0,0,0,0,0,0,0,0
miter joint,0,0,0,0,0,0,0,0,0,0
mitre joint,0,0,0,0,0,0,0,0,0,0
mitre,0,0,0,0,0,0,0,0,0,0
extenuation,0,0,0,0,0,0,0,0,0,0
palliation,0,0,0,0,0,0,0,0,0,0
premix,0,0,0,0,0,0,0,0,0,0
mix in,0,0,0,0,0,0,0,0,0,0
interracial,0,0,0,0,0,0,0,0,0,0
fosse,0,0,0,0,0,0,0,0,0,1
crime syndicate,0,1,1,0,0,1,0,0,0,0
Mobile River,0,0,0,1,0,0,0,0,0,0
peregrine,0,0,0,1,0,0,0,0,0,0
mobilisation,0,0,0,0,0,0,0,0,0,0
militarization,0,0,0,0,0,0,0,0,0,0
militarisation,0,0,0,0,0,0,0,0,0,0
jeering,0,1,0,0,1,0,0,0,0,0
scoffing,0,1,0,0,1,0,0,0,0,0
mock,0,1,1,0,1,0,0,1,0,0
bemock,0,1,1,0,1,0,0,1,0,0
derisive,0,1,1,0,1,0,0,1,0,0
gibelike,0,1,1,0,1,0,0,1,0,0
taunting,0,1,1,0,1,0,0,1,0,0
quizzical,0,1,1,0,1,0,0,1,0,0
modal auxiliary verb,0,0,0,0,0,0,0,0,0,0
modal auxiliary,0,0,0,0,0,0,0,0,0,0
modal verb,0,0,0,0,0,0,0,0,0,0
sense modality,0,0,0,0,0,0,0,0,0,0
sensory system,0,0,0,0,0,0,0,0,0,0
musical mode,0,0,0,0,0,0,0,0,0,0
modal value,0,0,0,0,0,0,0,0,0,0
role model,1,0,0,0,0,0,0,0,0,0
fashion model,1,0,0,0,0,0,0,0,0,0
modelling,1,0,0,0,0,0,0,0,0,0
modeling,1,0,0,0,0,0,0,0,0,0
sit,1,0,0,0,0,0,0,0,0,0
mock up,1,0,0,0,0,0,0,0,0,0
modeller,0,0,0,0,0,0,0,0,0,0
centrist,1,0,0,0,0,0,0,0,0,0
middle of the roader,1,0,0,0,0,0,0,0,0,0
moderationist,1,0,0,0,0,0,0,0,0,0
mince,1,0,0,0,0,0,0,0,0,0
chasten,1,0,0,0,0,0,0,0,0,0
moderateness,0,0,0,0,0,0,0,0,0,0
modern font,0,0,0,0,0,0,0,0,0,0
Bodoni,0,0,0,0,0,0,0,0,0,0
Bodoni font,0,0,0,0,0,0,0,0,0,0
mod,0,0,0,0,0,0,0,0,0,0
modernistic,0,0,0,0,0,0,0,0,0,0
New,0,0,0,0,0,0,0,0,0,0
modernity,0,0,0,0,0,0,0,0,0,0
modernness,0,0,0,0,0,0,0,0,0,0
contemporaneity,0,0,0,0,0,0,0,0,0,0
contemporaneousness,0,0,0,0,0,0,0,0,0,0
modestness,1,0,0,0,0,0,0,0,0,0
limiting,0,0,0,0,0,0,0,0,0,0
inflect,0,0,0,0,0,0,0,0,0,0
Moghul,0,0,0,0,0,0,0,0,0,0
mediety,0,0,0,0,0,0,0,0,0,0
clay sculpture,0,0,0,0,0,0,0,0,0,0
shaped,0,0,0,0,0,0,0,0,0,0
mouldy,0,0,0,0,0,0,0,0,0,0
harassment,0,1,1,0,1,1,0,1,0,0
here and now,0,0,0,0,0,0,0,0,0,0
present moment,0,0,0,0,0,0,0,0,0,0
monas,0,0,0,0,0,0,0,0,0,0
crowned head,0,0,0,0,0,0,0,0,0,0
monarch butterfly,0,0,0,0,0,0,0,0,0,0
milkweed butterfly,0,0,0,0,0,0,0,0,0,0
Danaus plexippus,0,0,0,0,0,0,0,0,0,0
cloistered,0,0,0,0,0,0,0,0,0,0
cloistral,0,0,0,0,0,0,0,0,0,0
conventual,0,0,0,0,0,0,0,0,0,0
monastical,0,0,0,0,0,0,0,0,0,0
Thelonious Monk,1,0,0,0,0,0,0,0,0,1
Thelonious Sphere Monk,1,0,0,0,0,0,0,0,0,1
putter,0,0,0,0,0,0,0,0,0,0
mess around,0,0,0,0,0,0,0,0,0,0
monkey around,0,0,0,0,0,0,0,0,0,0
muck about,0,0,0,0,0,0,0,0,0,0
muck around,0,0,0,0,0,0,0,0,0,0
black and white,0,1,0,0,1,0,0,0,0,0
monochromatic,0,1,0,0,1,0,0,0,0,0
monochromic,0,1,0,0,1,0,0,0,0,0
monochromous,0,1,0,0,1,0,0,0,0,0
monogamousness,0,0,0,0,0,0,0,0,0,1
soliloquy,0,0,0,0,0,0,0,0,0,0
monopolizer,0,1,0,0,0,0,0,0,0,0
monopoliser,0,1,0,0,0,0,0,0,0,0
teras,0,1,0,0,0,1,0,0,0,0
four-card monte,0,0,0,0,0,0,0,0,0,0
three-card monte,0,0,0,0,0,0,0,0,0,0
calendar month,0,0,0,0,0,0,0,0,0,0
humor,0,0,0,0,0,0,0,0,0,0
humour,0,0,0,0,0,0,0,0,0,0
Helen Wills Moody,0,1,1,0,0,0,0,1,0,0
Helen Wills,0,1,1,0,0,0,0,1,0,0
Helen Newington Wills,0,1,1,0,0,0,0,1,0,0
Dwight Lyman Moody,0,1,1,0,0,0,0,1,0,0
lunar month,0,0,0,0,0,0,0,0,0,0
lunation,0,0,0,0,0,0,0,0,0,0
synodic month,0,0,0,0,0,0,0,0,0,0
moonshine,0,0,0,0,0,0,0,0,0,0
Sun Myung Moon,0,0,0,0,0,0,0,0,0,0
moon around,0,0,0,0,0,0,0,0,0,0
moon on,0,0,0,0,0,0,0,0,0,0
mooring line,0,0,0,0,0,0,0,0,0,0
wipe up,0,0,0,0,0,0,0,0,0,0
ghoulish,0,1,0,0,0,0,0,1,0,0
morbidness,0,1,1,0,1,1,0,1,0,0
unwholesomeness,0,1,1,0,1,1,0,1,0,0
dead room,0,1,0,0,1,1,0,1,0,0
morning time,0,0,0,1,0,0,0,0,0,0
forenoon,0,0,0,1,0,0,0,0,0,0
good morning,0,0,0,0,0,0,0,0,0,0
morphia,0,0,0,0,0,0,0,0,0,0
sound structure,0,0,0,0,0,0,0,0,0,0
syllable structure,0,0,0,0,0,0,0,0,0,0
word structure,0,0,0,0,0,0,0,0,0,0
geomorphology,0,0,0,0,0,0,0,0,0,0
individual,0,1,0,0,0,0,0,0,0,0
someone,0,1,0,0,0,0,0,0,0,0
somebody,0,1,0,0,0,0,0,0,0,0
soul,0,1,0,0,0,0,0,0,0,0
deathrate,0,1,1,0,0,1,0,1,0,0
death rate,0,1,1,0,0,1,0,1,0,0
mortality rate,0,1,1,0,0,1,0,1,0,0
fatality rate,0,1,1,0,0,1,0,1,0,0
howitzer,1,0,0,0,0,0,0,0,0,0
trench mortar,1,0,0,0,0,0,0,0,0,0
